flight_id,flight,callsign,squawk,clicks,from_iata,from_city,to_iata,to_city,model,type
3552d5b4,SU2139,AFL2139,,-254,DXB,London,,Tanjung Pandan,A319,Boeing 777-312(ER)
3552e106,SU2139,DQA443,,-210,CGK,Manila,,,A388,Airbus A330-243
355288a8,QF6036,DQA443,,-297,IST,Manila,SIN,Male,B738,Tupolev Tu-214PU
3553b859,SU2139,BKP711,,-316,BKK,Moscow,SYD,Manchester,B738,Tupolev Tu-214PU
3553b89d,RSD974,BKP711,,-234,NOU,Istanbul,MAN,Male,B738,Northrop Grumman RQ-4B Global Hawk
3553b89d,SU2139,UAE1KM,,541,IST,Jakarta,MLE,Singapore,T214,Boeing 777-312(ER)
3553a103,SU2139,SIA321,,-351,NOU,Noumea,SVO,Male,B738,Boeing 737-8LJ
3553b859,CTM1018,SIA321,,40,IST,London,SIN,Sydney,A319,Boeing 737-8LJ
355288a8,PG711,FORTE11,,-505,CGK,Moscow,,,B738,ATR 72-600
354fc50c,PG711,CTM1018,,711,IST,London,TJQ,,B77W,Airbus A319-132
3553cbd8,RSD974,DQA443,,-109,CGK,Moscow,TJQ,Manchester,B77W,Boeing 777-312(ER)
3552e106,CTM1018,FORTE11,,-283,VKO,,MLE,,AT76,Tupolev Tu-214PU
3553a103,RSD974,CTM1018,,-222,DXB,Manila,,Singapore,B738,Airbus A380-842
3553b859,SU2139,FORTE11,,-147,IST,Moscow,,Singapore,B738,Boeing 737-8LJ
354fc50c,CTM1018,CTM1018,,169,BKK,Noumea,MLE,Tanjung Pandan,A332,Northrop Grumman RQ-4B Global Hawk
3553bd93,,BKP711,,-727,,Manila,MLE,Tanjung Pandan,A332,Airbus A380-842
3552e106,SU2139,LNI126,,975,VKO,Manila,TJQ,,A332,Boeing 777-312(ER)
3553a103,SU2139,SIA321,,70,IST,,SVO,Tanjung Pandan,Q4,Boeing 737-8LJ
3552d5b4,CTM1018,BKP711,,-132,LHR,Noumea,SIN,Moscow,A319,Boeing 777-312(ER)
3552e106,SQ321,LNI126,,-339,LHR,Kulhudhuffushi,TJQ,,T214,Airbus A380-842
3552e106,EK21,LNI126,,-223,NOU,,TJQ,Male,B738,Boeing 737-8LJ
3553bd93,QF6036,LNI126,,-131,MNL,Bangkok,,Sydney,B738,Airbus A380-842
354fc50c,PG711,SIA321,,-664,LHR,Istanbul,,,A332,Boeing 737-8GP
3553b89d,JT126,UAE1KM,,11,CGK,Jakarta,MAN,Male,A319,Boeing 737-8GP
355288a8,EK21,CTM1018,,-519,HDK,,,Tanjung Pandan,A319,Airbus A330-243
354fc50c,CTM1018,LNI126,,-336,NOU,Jakarta,MAN,Moscow,A388,Airbus A330-203
3553b859,EK21,LNI126,,-410,DXB,Dubai,,,T214,Northrop Grumman RQ-4B Global Hawk
3553b89d,RSD974,QFA6036,,-658,,Noumea,SYD,,A332,Airbus A380-842
3553bd93,QF6036,LNI126,,-103,CGK,Manila,,Singapore,Q4,Boeing 777-312(ER)
355288a8,EK21,AFL2139,,-737,LHR,Moscow,SIN,,B738,Airbus A330-203
3553bd93,Q2443,LNI126,,-128,CGK,Noumea,TJQ,Tanjung Pandan,B738,Boeing 737-8GP
3553b859,JT126,RSD974,,190,IST,,,Moscow,A332,Airbus A319-132
354fc50c,SQ321,QFA6036,,285,IST,London,TJQ,Male,A319,Boeing 737-8LJ
3553bd93,EK21,DQA443,,258,IST,Jakarta,MAN,Male,Q4,Boeing 737-8GP
3552e106,JT126,QFA6036,,-336,MNL,Dubai,TJQ,Sydney,A319,Airbus A330-203
355288a8,SQ321,RSD974,,188,IST,Istanbul,TJQ,Singapore,B738,Airbus A330-243
3552d5b4,CTM1018,AFL2139,,-179,IST,Jakarta,SVO,Male,B77W,Airbus A319-132
3553b859,RSD974,QFA6036,,409,NOU,London,SIN,Male,A332,Tupolev Tu-214PU
3553b89d,EK21,AFL2139,,23,MNL,Bangkok,MLE,Manchester,B738,Airbus A319-132
355288a8,PG711,AFL2139,,641,NOU,,MLE,Tanjung Pandan,B77W,Boeing 737-8LJ
3552e106,PG711,SIA321,,154,VKO,Manila,,Male,A388,Northrop Grumman RQ-4B Global Hawk
354fc50c,Q2443,BKP711,,1177,IST,Moscow,TJQ,,A388,Airbus A330-243
35535249,SQ321,CTM1018,,-170,MNL,Noumea,SVO,,B77W,Boeing 737-8LJ
3552d5b4,EK21,DQA443,,-250,BKK,,SIN,,Q4,ATR 72-600
3552e106,SU2139,QFA6036,,-350,MNL,London,,,AT76,Airbus A319-132
3553bd93,JT126,RSD974,,-114,LHR,Manila,TJQ,,A388,Airbus A380-842
35535249,PG711,QFA6036,,-551,NOU,London,MLE,Manchester,A319,Boeing 737-8GP
3553cbd8,PG711,CTM1018,,264,VKO,London,SVO,Male,Q4,Airbus A380-842
3553b89d,SQ321,UAE1KM,,20,DXB,Bangkok,SVO,Male,T214,ATR 72-600
3553a103,QF6036,RSD974,,-130,,Bangkok,SYD,,B738,Airbus A380-842
3552e106,CTM1018,SIA321,,274,IST,Moscow,,Manchester,Q4,Airbus A380-842
3553b89d,,RSD974,,-90,NOU,,MLE,Male,B738,Northrop Grumman RQ-4B Global Hawk
355288a8,QF6036,LNI126,,10,IST,Bangkok,TJQ,Male,A319,Airbus A330-203
3553b89d,,RSD974,,-100,BKK,London,TJQ,Tanjung Pandan,A319,Boeing 737-8GP
3553cbd8,SU2139,UAE1KM,,539,NOU,Manila,TJQ,Singapore,B77W,Boeing 737-8GP
3552d5b4,CTM1018,CTM1018,,38,DXB,,TJQ,,B738,Tupolev Tu-214PU
355288a8,,SIA321,,-248,LHR,London,SYD,,B738,Tupolev Tu-214PU
35535249,EK21,DQA443,,-573,LHR,Noumea,MLE,Male,T214,Boeing 777-312(ER)
354fc50c,SU2139,BKP711,,5,LHR,Istanbul,SYD,Singapore,AT76,Tupolev Tu-214PU
3553bd93,QF6036,SIA321,,-176,LHR,London,MLE,Male,A332,Tupolev Tu-214PU
3552d5b4,JT126,CTM1018,,582,BKK,Noumea,,Singapore,B738,Boeing 777-312(ER)
354fc50c,RSD974,UAE1KM,,-209,CGK,Manila,,Male,A319,Boeing 737-8LJ
35535249,EK21,AFL2139,,-225,VKO,Dubai,SVO,,A319,Boeing 737-8LJ
3552d5b4,RSD974,DQA443,,-11,MNL,London,,Sydney,B738,Boeing 737-8LJ
3553b859,EK21,SIA321,,-169,VKO,Bangkok,,Singapore,T214,Boeing 737-8GP
3552e106,CTM1018,DQA443,,569,BKK,Jakarta,,Manchester,A319,Boeing 777-312(ER)
3553b89d,SU2139,QFA6036,,-248,CGK,Noumea,,Manchester,A332,Boeing 737-8LJ
3553bd93,QF6036,BKP711,,-162,BKK,Bangkok,,,B77W,Airbus A380-842
355288a8,EK21,SIA321,,182,MNL,London,MAN,,A332,Boeing 777-312(ER)
3553bd93,SU2139,CTM1018,,435,,,,,Q4,Boeing 737-8GP
3552d5b4,RSD974,RSD974,,154,MNL,Noumea,SYD,Tanjung Pandan,A332,Airbus A330-203
3553bd93,SQ321,RSD974,,-117,BKK,Manila,MLE,Male,A332,Tupolev Tu-214PU
355288a8,EK21,CTM1018,,121,NOU,Dubai,SYD,,AT76,Boeing 737-8LJ
3552d5b4,,DQA443,,-46,BKK,Noumea,,Male,B77W,Tupolev Tu-214PU
3553b89d,RSD974,BKP711,,-300,MNL,Dubai,SVO,Male,B738,Boeing 737-8LJ
3552e106,SQ321,RSD974,,416,VKO,London,,Male,A332,ATR 72-600
35535249,SQ321,RSD974,,-100,LHR,Istanbul,,Moscow,A319,Airbus A330-243
355288a8,SU2139,LNI126,,-40,,London,SYD,Moscow,A332,Airbus A330-243
3553bd93,SQ321,CTM1018,,-298,MNL,Manila,SIN,Male,A332,Northrop Grumman RQ-4B Global Hawk
35535249,EK21,LNI126,,457,LHR,Manila,,Moscow,B738,ATR 72-600
3552e106,Q2443,RSD974,,336,BKK,Jakarta,TJQ,Singapore,A388,Tupolev Tu-214PU
3552d5b4,Q2443,DQA443,,1317,MNL,Istanbul,SYD,,B77W,Boeing 777-312(ER)
354fc50c,CTM1018,FORTE11,,-290,NOU,Bangkok,,,A332,Boeing 737-8GP
3552d5b4,JT126,DQA443,,-608,BKK,London,MAN,Tanjung Pandan,AT76,Northrop Grumman RQ-4B Global Hawk
3553bd93,,UAE1KM,,-333,IST,London,SYD,Manchester,A388,Boeing 737-8GP
3553b89d,JT126,BKP711,,-82,BKK,,TJQ,,Q4,Airbus A380-842
35535249,CTM1018,QFA6036,,189,IST,Bangkok,MAN,,Q4,Boeing 737-8LJ
3553cbd8,Q2443,CTM1018,,653,BKK,Kulhudhuffushi,,Tanjung Pandan,AT76,Boeing 737-8LJ
3553b859,JT126,UAE1KM,,67,IST,Manila,SIN,Male,A319,Airbus A319-132
3552d5b4,SU2139,LNI126,,-159,BKK,Moscow,SIN,Male,AT76,Boeing 737-8GP
3553cbd8,,LNI126,,315,CGK,Dubai,TJQ,Male,A388,Airbus A330-203
354fc50c,QF6036,FORTE11,,-578,LHR,Manila,MLE,Manchester,Q4,Tupolev Tu-214PU
3553b89d,SU2139,DQA443,,209,,Bangkok,SVO,Sydney,A332,Airbus A380-842
355288a8,QF6036,SIA321,,397,DXB,Jakarta,SVO,,B77W,Boeing 777-312(ER)
354fc50c,QF6036,CTM1018,,-196,IST,Moscow,MAN,Male,B738,ATR 72-600
3552e106,PG711,AFL2139,,-182,DXB,Istanbul,,Male,B77W,Northrop Grumman RQ-4B Global Hawk
3553cbd8,,SIA321,,-3,BKK,,,Manchester,A332,Airbus A319-132
3552d5b4,QF6036,AFL2139,,-238,MNL,Manila,SVO,Male,A388,Airbus A319-132
3553bd93,RSD974,LNI126,,48,LHR,Dubai,MLE,Male,B738,Boeing 737-8LJ
3553cbd8,QF6036,RSD974,,479,CGK,Istanbul,,Tanjung Pandan,A332,Airbus A330-243
35535249,QF6036,DQA443,,78,HDK,Moscow,MLE,,B738,Boeing 777-312(ER)
3553cbd8,SU2139,LNI126,,17,BKK,London,,Sydney,A319,Airbus A330-203
355288a8,PG711,UAE1KM,,-276,NOU,Noumea,,Moscow,A332,ATR 72-600
3552e106,RSD974,AFL2139,,178,BKK,,SIN,,B738,Airbus A380-842
3553cbd8,Q2443,SIA321,,-170,LHR,Istanbul,MLE,,B738,Airbus A319-132
35535249,CTM1018,LNI126,,305,IST,Bangkok,TJQ,Singapore,A388,Boeing 737-8GP
3553b859,CTM1018,SIA321,,625,VKO,Istanbul,SVO,Tanjung Pandan,B738,Boeing 737-8LJ
3553b859,EK21,QFA6036,,-229,VKO,,SVO,Moscow,Q4,Airbus A380-842
3552e106,PG711,AFL2139,,-147,LHR,Dubai,TJQ,,Q4,Airbus A380-842
355288a8,SU2139,AFL2139,,-438,IST,,,Male,T214,Airbus A380-842
3552e106,EK21,SIA321,,10,VKO,Kulhudhuffushi,MLE,,A319,Airbus A380-842
354fc50c,SQ321,RSD974,,-284,NOU,Jakarta,MAN,Sydney,A388,Boeing 737-8GP
3553bd93,JT126,AFL2139,,-353,VKO,Dubai,SVO,Manchester,A319,Boeing 737-8LJ
3552e106,SQ321,RSD974,,-117,BKK,,,Moscow,A388,Boeing 777-312(ER)
3553bd93,JT126,DQA443,,64,LHR,Istanbul,MLE,Moscow,B738,ATR 72-600
3553cbd8,Q2443,RSD974,,-170,IST,Jakarta,MLE,Manchester,B77W,Airbus A330-243
3552e106,JT126,UAE1KM,,-286,IST,Manila,TJQ,Sydney,A332,Airbus A380-842
35535249,SU2139,RSD974,,66,NOU,Kulhudhuffushi,TJQ,Sydney,A319,Airbus A330-243
3552e106,PG711,SIA321,,-144,LHR,Noumea,MAN,Male,AT76,Airbus A380-842
3552d5b4,,RSD974,,155,DXB,Dubai,MLE,Manchester,B738,ATR 72-600
3552d5b4,QF6036,SIA321,,298,NOU,Kulhudhuffushi,SYD,,A319,Airbus A380-842
3553cbd8,QF6036,DQA443,,792,NOU,,SIN,Manchester,T214,Airbus A380-842
3553a103,Q2443,AFL2139,,845,CGK,Noumea,TJQ,,A388,Airbus A330-203
3553b89d,RSD974,RSD974,,-14,IST,Dubai,SIN,Tanjung Pandan,A332,Airbus A319-132
3553cbd8,SU2139,RSD974,,-240,DXB,Moscow,,Moscow,B77W,ATR 72-600
3553b89d,EK21,DQA443,,648,CGK,,MLE,,A332,Boeing 737-8GP
3553b89d,RSD974,SIA321,,814,,Bangkok,MLE,Male,AT76,Boeing 737-8LJ
3553cbd8,EK21,DQA443,,-76,CGK,Noumea,,,B738,Boeing 737-8LJ
3553b859,PG711,UAE1KM,,-274,VKO,Jakarta,,Moscow,A319,ATR 72-600
3553b89d,Q2443,LNI126,,-574,LHR,Istanbul,SVO,,B738,Northrop Grumman RQ-4B Global Hawk
355288a8,EK21,CTM1018,,-476,MNL,Jakarta,,,A388,Boeing 737-8GP
355288a8,CTM1018,RSD974,,89,MNL,Manila,,,B77W,Boeing 737-8GP
35535249,QF6036,UAE1KM,,281,MNL,Noumea,SVO,Singapore,B738,Airbus A319-132
3553b859,EK21,DQA443,,-577,NOU,Jakarta,TJQ,,B738,Airbus A319-132
3553b89d,Q2443,CTM1018,,1159,HDK,Moscow,SVO,Male,A332,Airbus A330-243
3553b89d,EK21,SIA321,,-676,LHR,Noumea,MAN,,A332,Boeing 737-8LJ
3553cbd8,EK21,UAE1KM,,650,HDK,Noumea,SIN,,Q4,Airbus A319-132
3553cbd8,CTM1018,LNI126,,-101,LHR,London,SVO,,Q4,Northrop Grumman RQ-4B Global Hawk
355288a8,RSD974,DQA443,,515,LHR,Bangkok,MLE,Sydney,A332,ATR 72-600
3552e106,EK21,AFL2139,,292,VKO,London,SIN,,B77W,Northrop Grumman RQ-4B Global Hawk
3553a103,CTM1018,BKP711,,781,BKK,,MLE,,A319,Boeing 737-8GP
35535249,CTM1018,SIA321,,-251,DXB,,MLE,,T214,Airbus A380-842
3552e106,SQ321,CTM1018,,219,DXB,Istanbul,MAN,Male,Q4,Boeing 777-312(ER)
3553b89d,CTM1018,SIA321,,-220,LHR,Kulhudhuffushi,SYD,Manchester,B77W,Airbus A330-243
3553a103,Q2443,QFA6036,,-494,VKO,Dubai,TJQ,,Q4,Airbus A380-842
3553a103,SQ321,DQA443,,-252,LHR,Noumea,SIN,Singapore,A319,Airbus A330-203
35535249,EK21,DQA443,,-652,MNL,Noumea,SVO,,A388,Airbus A380-842
3553b89d,Q2443,DQA443,,-227,,Noumea,MLE,Male,T214,ATR 72-600
35535249,JT126,FORTE11,,-467,BKK,London,,Sydney,B77W,Airbus A330-243
354fc50c,SU2139,LNI126,,-717,MNL,Bangkok,SYD,Singapore,A319,ATR 72-600
35535249,PG711,LNI126,,-4,IST,London,MLE,Male,A332,Northrop Grumman RQ-4B Global Hawk
3552d5b4,SU2139,DQA443,,350,NOU,Kulhudhuffushi,MLE,,A388,Airbus A319-132
35535249,,AFL2139,,572,BKK,,SVO,Singapore,B738,Tupolev Tu-214PU
354fc50c,RSD974,LNI126,,1544,,Kulhudhuffushi,MLE,Singapore,B738,Northrop Grumman RQ-4B Global Hawk
355288a8,PG711,QFA6036,,462,IST,Noumea,MLE,Sydney,A332,Airbus A380-842
355288a8,EK21,RSD974,,30,CGK,Jakarta,,Sydney,A388,Boeing 737-8GP
3552e106,QF6036,BKP711,,-49,BKK,Noumea,SYD,,A332,Airbus A330-243
355288a8,QF6036,CTM1018,,341,LHR,,,Moscow,T214,Airbus A319-132
3552e106,,RSD974,,-80,LHR,Manila,SIN,Manchester,A332,Airbus A319-132
3553b89d,RSD974,QFA6036,,532,NOU,Moscow,MLE,Manchester,B77W,Tupolev Tu-214PU
3553cbd8,JT126,FORTE11,,-562,,Dubai,MAN,Manchester,Q4,Boeing 737-8LJ
3553b89d,JT126,DQA443,,-219,VKO,London,MAN,Male,A332,Boeing 777-312(ER)
354fc50c,Q2443,FORTE11,,-368,LHR,Noumea,MLE,Sydney,B738,Boeing 777-312(ER)
3553b859,EK21,FORTE11,,-143,DXB,Jakarta,MAN,Singapore,B77W,Airbus A380-842
3553cbd8,PG711,RSD974,,384,CGK,Dubai,,Tanjung Pandan,B77W,Boeing 777-312(ER)
35535249,PG711,DQA443,,-171,DXB,London,MLE,Male,A332,Airbus A380-842
355288a8,SU2139,RSD974,,-222,LHR,Bangkok,MLE,,B738,Airbus A330-243
3553a103,SU2139,FORTE11,,153,,Moscow,,,A332,Boeing 737-8GP
3552d5b4,JT126,RSD974,,-220,NOU,,,Sydney,T214,Boeing 737-8LJ
3553b89d,QF6036,SIA321,,-622,IST,Bangkok,MLE,Manchester,B738,Boeing 737-8GP
3553b859,EK21,DQA443,,-56,CGK,London,MAN,Sydney,A332,Boeing 737-8GP
3553bd93,CTM1018,CTM1018,,259,VKO,Jakarta,,Male,B77W,Boeing 737-8LJ
3553b89d,RSD974,DQA443,,409,DXB,Jakarta,MLE,,B738,Tupolev Tu-214PU
3553a103,CTM1018,SIA321,,-342,NOU,Bangkok,,,Q4,Airbus A330-243
3553b859,PG711,QFA6036,,-243,NOU,Manila,MAN,Male,A388,Northrop Grumman RQ-4B Global Hawk
35535249,Q2443,LNI126,,-477,BKK,Istanbul,MLE,,A388,ATR 72-600
35535249,RSD974,DQA443,,675,IST,Manila,,Manchester,Q4,Airbus A319-132
3552e106,CTM1018,CTM1018,,-56,IST,Dubai,SIN,,Q4,ATR 72-600
354fc50c,EK21,AFL2139,,515,CGK,Istanbul,,Male,AT76,ATR 72-600
3552d5b4,PG711,LNI126,,-168,CGK,Noumea,SYD,Male,AT76,Airbus A330-203
355288a8,JT126,LNI126,,-250,MNL,Bangkok,MAN,Moscow,A319,Airbus A319-132
3553b859,SQ321,FORTE11,,-273,DXB,Jakarta,TJQ,Sydney,B77W,Boeing 737-8LJ
3553b859,JT126,SIA321,,-83,CGK,,,,B738,Airbus A330-203
35535249,QF6036,SIA321,,-33,MNL,Istanbul,,,T214,Airbus A330-203
355288a8,PG711,CTM1018,,-106,HDK,Noumea,MLE,,B77W,Airbus A380-842
3553a103,EK21,QFA6036,,9,CGK,Moscow,MLE,,B77W,ATR 72-600
354fc50c,EK21,BKP711,,-204,LHR,Kulhudhuffushi,TJQ,,B738,Airbus A330-203
3552e106,CTM1018,SIA321,,577,LHR,Noumea,,Manchester,A332,Airbus A380-842
3552e106,JT126,UAE1KM,,-260,CGK,Bangkok,TJQ,Moscow,T214,Tupolev Tu-214PU
3553b859,RSD974,RSD974,,609,,London,MLE,,A388,Boeing 737-8GP
35535249,RSD974,LNI126,,70,HDK,,SYD,Manchester,A332,Northrop Grumman RQ-4B Global Hawk
3553b89d,SQ321,LNI126,,6,,Istanbul,,Manchester,B738,Airbus A380-842
3553b89d,EK21,AFL2139,,-357,BKK,Moscow,,,A388,Airbus A319-132
355288a8,JT126,CTM1018,,-215,LHR,Istanbul,,Moscow,A388,Airbus A319-132
355288a8,SU2139,LNI126,,-128,NOU,Manila,SYD,Singapore,A388,ATR 72-600
3553a103,CTM1018,LNI126,,72,HDK,Dubai,SVO,,B738,Boeing 737-8GP
3553b89d,SQ321,UAE1KM,,-274,DXB,Manila,SIN,Manchester,B738,Boeing 737-8LJ
3553cbd8,SQ321,BKP711,,350,NOU,London,SVO,,A332,Boeing 737-8GP
35535249,,BKP711,,54,BKK,Istanbul,,,A388,Boeing 777-312(ER)
3553bd93,SQ321,BKP711,,249,HDK,Manila,SIN,Manchester,B77W,Airbus A319-132
3553a103,EK21,SIA321,,-19,LHR,Dubai,TJQ,,T214,Airbus A330-203
354fc50c,RSD974,FORTE11,,-771,CGK,Istanbul,MLE,Sydney,A332,Boeing 737-8LJ
3553b859,SQ321,FORTE11,,77,BKK,Dubai,MLE,,B738,Airbus A319-132
3552d5b4,Q2443,QFA6036,,-34,BKK,Jakarta,,Sydney,AT76,ATR 72-600
355288a8,Q2443,FORTE11,,-57,LHR,Kulhudhuffushi,,Male,Q4,Boeing 737-8GP
355288a8,EK21,CTM1018,,-197,HDK,London,,,A332,Boeing 737-8GP
3553b89d,Q2443,QFA6036,,434,NOU,Istanbul,MAN,Tanjung Pandan,A332,Airbus A330-203
3553b859,EK21,FORTE11,,-117,NOU,Manila,MAN,Sydney,T214,Boeing 777-312(ER)
3553a103,,AFL2139,,371,LHR,Kulhudhuffushi,,Moscow,B77W,Airbus A330-203
3552d5b4,EK21,RSD974,,201,CGK,Dubai,TJQ,Sydney,A332,Airbus A330-203
3553cbd8,JT126,LNI126,,-78,,Kulhudhuffushi,MAN,Singapore,T214,Northrop Grumman RQ-4B Global Hawk
355288a8,Q2443,SIA321,,-212,BKK,Manila,MAN,Male,A332,Airbus A330-243
3553b859,QF6036,FORTE11,,-474,CGK,Jakarta,MAN,,A388,Boeing 737-8GP
355288a8,Q2443,FORTE11,,-45,CGK,Bangkok,SVO,Male,Q4,Boeing 777-312(ER)
354fc50c,,CTM1018,,42,IST,Bangkok,MLE,Male,B77W,Boeing 737-8LJ
3553b89d,RSD974,DQA443,,-255,VKO,London,SYD,,A319,Tupolev Tu-214PU
35535249,EK21,DQA443,,277,CGK,London,,Tanjung Pandan,B77W,Airbus A380-842
35535249,JT126,DQA443,,399,LHR,Manila,MLE,Singapore,B738,Boeing 777-312(ER)
3552d5b4,Q2443,UAE1KM,,-415,MNL,Jakarta,SIN,Male,AT76,Boeing 777-312(ER)
3553b859,PG711,RSD974,,-65,CGK,,MLE,Sydney,B738,Northrop Grumman RQ-4B Global Hawk
3552d5b4,Q2443,FORTE11,,-436,,London,,,B738,Airbus A330-243
3553a103,,LNI126,,72,MNL,Manila,MLE,Singapore,B738,Boeing 777-312(ER)
3552d5b4,PG711,AFL2139,,-611,NOU,Noumea,,,A332,ATR 72-600
35535249,RSD974,DQA443,,-710,DXB,London,MLE,Manchester,A332,Airbus A380-842
3553bd93,EK21,UAE1KM,,14,NOU,Jakarta,MAN,,B77W,Airbus A330-243
3552d5b4,SU2139,LNI126,,-138,BKK,London,SIN,Moscow,A332,Airbus A330-203
3553b89d,,DQA443,,-306,IST,Istanbul,,,AT76,Northrop Grumman RQ-4B Global Hawk
3553cbd8,CTM1018,QFA6036,,-337,LHR,Dubai,MLE,Manchester,B738,Boeing 737-8LJ
3553bd93,JT126,RSD974,,19,LHR,Bangkok,TJQ,,B738,ATR 72-600
3552e106,EK21,UAE1KM,,-493,CGK,Dubai,MLE,Male,A332,Airbus A330-203
3552e106,EK21,RSD974,,-625,CGK,Moscow,,,B738,Boeing 777-312(ER)
3553b859,SU2139,AFL2139,,-91,VKO,London,,Male,AT76,Boeing 777-312(ER)
354fc50c,PG711,QFA6036,,480,IST,,TJQ,,A332,Boeing 737-8LJ
3553bd93,Q2443,FORTE11,,-480,CGK,Jakarta,SYD,,A319,Airbus A330-243
3553b859,JT126,BKP711,,977,CGK,Dubai,TJQ,,B738,Boeing 737-8LJ
3552e106,RSD974,BKP711,,-308,BKK,,TJQ,Singapore,B77W,Boeing 737-8LJ
3553b859,SU2139,BKP711,,-231,CGK,Istanbul,,,B77W,Boeing 737-8GP
3553bd93,JT126,BKP711,,-536,MNL,London,,Moscow,AT76,Boeing 737-8GP
3552e106,,FORTE11,,-181,LHR,Dubai,MLE,,B738,Airbus A380-842
3553a103,PG711,QFA6036,,148,MNL,Istanbul,,Sydney,Q4,Airbus A330-243
3553b859,CTM1018,BKP711,,747,HDK,Jakarta,SIN,,B77W,Boeing 777-312(ER)
35535249,PG711,DQA443,,268,NOU,Istanbul,SIN,Male,A388,ATR 72-600
3553bd93,Q2443,QFA6036,,49,NOU,London,MAN,Moscow,A332,Airbus A330-243
3552e106,QF6036,UAE1KM,,-529,IST,Jakarta,,Manchester,A388,Airbus A380-842
3552d5b4,EK21,AFL2139,,189,DXB,Manila,MAN,Manchester,T214,Boeing 737-8GP
3553cbd8,,DQA443,,205,LHR,Kulhudhuffushi,MLE,,B738,Boeing 737-8GP
3553cbd8,EK21,RSD974,,-59,MNL,Dubai,TJQ,Manchester,A388,Boeing 737-8LJ
3553bd93,EK21,RSD974,,162,IST,London,SIN,Male,T214,Boeing 737-8GP
3553bd93,QF6036,QFA6036,,-644,MNL,London,,Tanjung Pandan,B738,Boeing 737-8LJ
354fc50c,EK21,DQA443,,-171,HDK,Manila,MLE,Singapore,A388,Northrop Grumman RQ-4B Global Hawk
3553b89d,SQ321,DQA443,,-246,LHR,,MLE,Manchester,B77W,Airbus A380-842
3553bd93,PG711,FORTE11,,-380,MNL,Jakarta,SIN,Moscow,A332,Airbus A319-132
35535249,EK21,FORTE11,,202,BKK,Noumea,TJQ,,B77W,Airbus A330-243
3553a103,QF6036,CTM1018,,251,DXB,Kulhudhuffushi,MAN,Male,A332,Boeing 737-8LJ
3553bd93,RSD974,QFA6036,,-732,,Bangkok,MAN,Singapore,T214,ATR 72-600
3553cbd8,SU2139,CTM1018,,-332,MNL,Manila,SYD,,A332,Boeing 737-8GP
3553b859,EK21,BKP711,,-60,MNL,Jakarta,SYD,Sydney,B738,Airbus A380-842
35535249,JT126,SIA321,,448,CGK,Istanbul,MLE,Manchester,A332,Airbus A380-842
3552d5b4,EK21,LNI126,,-394,LHR,Kulhudhuffushi,SIN,,B77W,Airbus A330-243
3553a103,Q2443,SIA321,,216,NOU,Istanbul,,,B77W,Airbus A380-842
35535249,,DQA443,,-215,HDK,Dubai,SIN,,B738,Airbus A330-203
3552e106,SU2139,BKP711,,-233,DXB,London,MLE,Manchester,B738,Airbus A380-842
3553cbd8,JT126,QFA6036,,427,BKK,London,SVO,Tanjung Pandan,A332,Airbus A380-842
35535249,,DQA443,,-717,IST,Noumea,SYD,Singapore,B738,Boeing 737-8GP
3552d5b4,EK21,CTM1018,,36,LHR,London,,,Q4,Northrop Grumman RQ-4B Global Hawk
354fc50c,SU2139,AFL2139,,-305,,Jakarta,,Male,B738,Tupolev Tu-214PU
3553b859,CTM1018,AFL2139,,527,IST,London,,Singapore,A319,Airbus A330-203
3553b89d,,AFL2139,,193,MNL,Noumea,SVO,,A332,Airbus A319-132
3552e106,SU2139,CTM1018,,-495,VKO,Dubai,MLE,Male,Q4,Airbus A330-243
3553cbd8,JT126,LNI126,,-306,IST,Jakarta,TJQ,,A332,Airbus A330-203
354fc50c,EK21,RSD974,,-419,BKK,Dubai,MLE,Male,A388,Boeing 777-312(ER)
35535249,EK21,LNI126,,130,IST,Jakarta,,,B738,Airbus A330-203
3553b89d,SU2139,AFL2139,,-621,VKO,Manila,SIN,,A332,Airbus A319-132
3553a103,RSD974,LNI126,,329,NOU,Jakarta,,Singapore,B77W,Northrop Grumman RQ-4B Global Hawk
3552d5b4,Q2443,AFL2139,,416,LHR,,SIN,Male,AT76,Northrop Grumman RQ-4B Global Hawk
354fc50c,SQ321,QFA6036,,-240,NOU,London,MLE,,B738,Boeing 777-312(ER)
3553b859,SU2139,FORTE11,,-64,IST,Bangkok,,Moscow,Q4,ATR 72-600
3553b859,SU2139,CTM1018,,737,,,SIN,Sydney,AT76,Airbus A319-132
3552e106,Q2443,SIA321,,285,VKO,Moscow,TJQ,,A388,Airbus A319-132
3552e106,RSD974,UAE1KM,,-711,VKO,Manila,,Male,B738,Boeing 737-8LJ
3553b89d,QF6036,AFL2139,,-109,NOU,Manila,,,B738,Tupolev Tu-214PU
355288a8,PG711,FORTE11,,-618,HDK,Moscow,MAN,,B738,Boeing 777-312(ER)
3553a103,JT126,AFL2139,,358,IST,Dubai,,Manchester,A332,Boeing 777-312(ER)
3552d5b4,EK21,CTM1018,,63,,Bangkok,MAN,Male,B77W,Airbus A330-203
354fc50c,JT126,DQA443,,-91,IST,Noumea,MLE,,A388,Boeing 737-8GP
3552e106,CTM1018,LNI126,,-271,IST,Moscow,SYD,Sydney,T214,Northrop Grumman RQ-4B Global Hawk
